t_s,tick,seg,phase,joint,t_send_s,t_recv_s,overrun,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,cur_a,load_pct,volt,temp_c
299.7214,7493,68,pre,8,299.7214,299.7292,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,33.0
299.7613,7494,68,pre,8,299.7613,299.7693,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,33.0
299.8013,7495,68,pre,8,299.8013,299.8093,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,33.0
299.8413,7496,68,pre,8,299.8413,299.8494,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,33.0
299.8811,7497,68,pre,8,299.8811,299.8892,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,33.0
299.9214,7498,68,pre,8,299.9214,299.9289,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,33.0
299.9613,7499,68,pre,8,299.9613,299.9691,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,33.0
300.0013,7500,68,move,8,300.0013,300.0094,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,33.0
300.0413,7501,68,move,8,300.0413,300.0498,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,5.6,12.00,33.0
300.0813,7502,68,move,8,300.0813,300.0893,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.879,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,5.6,12.00,33.0
300.1213,7503,68,move,8,300.1213,300.1291,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.264,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,5.6,12.00,33.0
300.1613,7504,68,move,8,300.1613,300.1694,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-0.703,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.026,14.4,12.00,33.0
300.2013,7505,68,move,8,300.2013,300.2091,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-1.934,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.026,14.4,12.00,33.0
300.2413,7506,68,move,8,300.2413,300.2494,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-3.252,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.026,14.4,12.00,33.0
300.2813,7507,68,move,8,300.2813,300.2892,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-4.658,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.026,15.2,12.00,33.0
300.3213,7508,68,move,8,300.3213,300.3291,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-6.064,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.026,15.2,12.00,33.0
300.3613,7509,68,move,8,300.3613,300.3694,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-7.119,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.026,15.2,12.00,33.0
300.4013,7510,68,move,8,300.4013,300.4094,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-7.910,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,8.0,12.00,33.0
300.4413,7511,68,move,8,300.4413,300.4492,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.438,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,8.0,12.00,33.0
300.4811,7512,68,move,8,300.4811,300.4891,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.613,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,8.0,12.00,33.0
300.5213,7513,68,move,8,300.5213,300.5294,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
300.5614,7514,68,move,8,300.5614,300.5693,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
300.6013,7515,68,move,8,300.6013,300.6093,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
300.6413,7516,68,move,8,300.6413,300.6496,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
300.6813,7517,68,move,8,300.6813,300.6897,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
300.7214,7518,68,move,8,300.7214,300.7305,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
300.7614,7519,68,move,8,300.7614,300.7698,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
300.8013,7520,68,move,8,300.8013,300.8097,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
300.8413,7521,68,move,8,300.8413,300.8496,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
300.8813,7522,68,move,8,300.8813,300.8895,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
300.9213,7523,68,move,8,300.9213,300.9296,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
300.9613,7524,68,move,8,300.9613,300.9694,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.0013,7525,68,move,8,301.0013,301.0097,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.0413,7526,68,move,8,301.0413,301.0497,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.0813,7527,68,move,8,301.0813,301.0894,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.1213,7528,68,move,8,301.1213,301.1295,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.1614,7529,68,move,8,301.1614,301.1698,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.2013,7530,68,move,8,301.2013,301.2097,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.2413,7531,68,move,8,301.2413,301.2495,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.2813,7532,68,move,8,301.2813,301.2897,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.3214,7533,68,move,8,301.3214,301.3296,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.3614,7534,68,move,8,301.3614,301.3697,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.4013,7535,68,move,8,301.4013,301.4097,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.4411,7536,68,move,8,301.4411,301.4492,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.4814,7537,68,move,8,301.4814,301.4889,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.5211,7538,68,move,8,301.5211,301.5294,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.5613,7539,68,move,8,301.5613,301.5696,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.6013,7540,68,move,8,301.6013,301.6093,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,4.0,12.00,33.0
301.6413,7541,68,move,8,301.6413,301.6497,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,4.0,12.00,33.0
301.6814,7542,68,move,8,301.6814,301.6896,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,4.0,12.00,33.0
301.7213,7543,68,move,8,301.7213,301.7295,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.7613,7544,68,move,8,301.7613,301.7697,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.8013,7545,68,move,8,301.8013,301.8094,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.8413,7546,68,move,8,301.8413,301.8490,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.8813,7547,68,move,8,301.8813,301.8892,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.9213,7548,68,move,8,301.9213,301.9291,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,4.0,12.00,33.0
301.9613,7549,68,move,8,301.9613,301.9692,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-9.033,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,4.0,12.00,33.0
302.0013,7550,68,rest,8,302.0013,302.0097,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,4.0,12.00,33.0
302.0413,7551,68,rest,8,302.0413,302.0494,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,4.0,12.00,33.0
302.0813,7552,68,rest,8,302.0813,302.0894,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.701,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,8.0,12.00,33.0
302.1213,7553,68,rest,8,302.1213,302.1297,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-8.086,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,8.0,12.00,33.0
302.1613,7554,68,rest,8,302.1613,302.1697,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-7.822,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,8.0,12.00,33.0
302.2013,7555,68,rest,8,302.2013,302.2093,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-6.328,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,15.6,12.00,41.0
302.2413,7556,68,rest,8,302.2413,302.2497,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-4.834,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,15.6,12.00,41.0
302.2813,7557,68,rest,8,302.2813,302.2895,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-3.428,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,15.6,12.00,41.0
302.3213,7558,68,rest,8,302.3213,302.3296,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-2.021,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,12.4,12.00,33.0
302.3613,7559,68,rest,8,302.3613,302.3695,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,12.4,12.00,33.0
302.4013,7560,68,rest,8,302.4013,302.4097,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,-0.176,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,12.4,12.00,33.0
302.4413,7561,68,rest,8,302.4413,302.4497,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.352,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,6.0,12.00,33.0
302.4811,7562,68,rest,8,302.4811,302.4891,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.615,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,6.0,12.00,33.0
302.5211,7563,68,rest,8,302.5211,302.5296,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.615,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.625,0.967,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,6.0,12.00,33.0
