t_s,phase,joint,id,name,cmd_deg,present_deg,err_deg,speed_deg_s,load_pct,current_a,volt,temp_c
0.401,step+12r0,0,2,L0 yaw,11.912,-0.088,12.000,0.00,0.0,0.000,12.10,31.0
0.442,step+12r0,0,2,L0 yaw,11.912,-0.088,12.000,0.00,0.0,0.000,12.10,31.0
0.493,step+12r0,0,2,L0 yaw,11.912,0.703,11.209,878.40,3.2,0.006,12.10,31.0
0.534,step+12r0,0,2,L0 yaw,11.912,0.703,11.209,878.40,3.2,0.006,12.10,31.0
0.601,step+12r0,0,2,L0 yaw,11.912,2.725,9.188,1317.60,6.8,0.013,12.10,31.0
0.641,step+12r0,0,2,L0 yaw,11.912,2.725,9.188,1317.60,6.8,0.013,12.10,31.0
0.692,step+12r0,0,2,L0 yaw,11.912,5.977,5.936,1537.20,6.4,0.013,12.10,31.0
0.733,step+12r0,0,2,L0 yaw,11.912,5.977,5.936,1537.20,6.4,0.013,12.10,31.0
0.783,step+12r0,0,2,L0 yaw,11.912,8.789,3.123,1756.80,6.0,0.006,12.10,31.0
0.824,step+12r0,0,2,L0 yaw,11.912,8.789,3.123,1756.80,6.0,0.006,12.10,31.0
0.875,step+12r0,0,2,L0 yaw,11.912,10.898,1.014,878.40,2.8,0.000,12.10,31.0
0.915,step+12r0,0,2,L0 yaw,11.912,10.898,1.014,878.40,2.8,0.000,12.10,31.0
0.966,step+12r0,0,2,L0 yaw,11.912,11.777,0.135,219.60,2.4,0.006,12.10,31.0
1.007,step+12r0,0,2,L0 yaw,11.912,11.777,0.135,219.60,2.4,0.006,12.10,31.0
1.068,step+12r0,0,2,L0 yaw,11.912,11.777,0.135,-219.60,2.8,0.006,12.10,31.0
1.108,step+12r0,0,2,L0 yaw,11.912,11.777,0.135,-219.60,2.8,0.006,12.10,31.0
1.175,step+12r0,0,2,L0 yaw,11.912,11.777,0.135,0.00,2.4,0.006,12.10,31.0
1.179,return,0,2,L0 yaw,-0.088,11.777,-11.865,0.00,2.4,0.006,12.10,31.0
1.220,return,0,2,L0 yaw,-0.088,11.777,-11.865,0.00,2.4,0.006,12.10,31.0
1.271,return,0,2,L0 yaw,-0.088,11.338,-11.426,-658.80,3.6,0.006,12.10,31.0
1.311,return,0,2,L0 yaw,-0.088,11.338,-11.426,-658.80,3.6,0.006,12.10,31.0
1.410,return,0,2,L0 yaw,-0.088,8.350,-8.438,-1098.00,7.6,0.006,12.10,31.0
1.451,return,0,2,L0 yaw,-0.088,8.350,-8.438,-1098.00,7.6,0.006,12.10,31.0
1.502,return,0,2,L0 yaw,-0.088,5.273,-5.361,-1756.80,4.8,0.013,12.10,31.0
1.542,return,0,2,L0 yaw,-0.088,5.273,-5.361,-1756.80,4.8,0.013,12.10,31.0
1.593,return,0,2,L0 yaw,-0.088,2.549,-2.637,-1537.20,4.0,0.000,12.10,31.0
1.634,return,0,2,L0 yaw,-0.088,2.549,-2.637,-1537.20,4.0,0.000,12.10,31.0
1.685,return,0,2,L0 yaw,-0.088,0.703,-0.791,-658.80,2.8,0.000,12.10,31.0
1.725,return,0,2,L0 yaw,-0.088,0.703,-0.791,-658.80,2.8,0.000,12.10,31.0
1.776,return,0,2,L0 yaw,-0.088,-0.088,0.000,-439.20,0.0,0.000,12.10,31.0
1.816,return,0,2,L0 yaw,-0.088,-0.088,0.000,-439.20,0.0,0.000,12.10,31.0
1.867,return,0,2,L0 yaw,-0.088,-0.088,0.000,0.00,0.0,0.000,12.10,30.0
1.911,step-12r0,0,2,L0 yaw,-12.088,-0.088,-12.000,0.00,0.0,0.000,12.10,30.0
1.962,step-12r0,0,2,L0 yaw,-12.088,-0.088,-12.000,0.00,4.4,0.013,12.10,31.0
2.002,step-12r0,0,2,L0 yaw,-12.088,-0.088,-12.000,0.00,4.4,0.013,12.10,31.0
2.053,step-12r0,0,2,L0 yaw,-12.088,-1.582,-10.506,-878.40,4.4,0.006,12.10,31.0
2.094,step-12r0,0,2,L0 yaw,-12.088,-1.582,-10.506,-878.40,4.4,0.006,12.10,31.0
2.145,step-12r0,0,2,L0 yaw,-12.088,-3.867,-8.221,-1537.20,6.8,0.013,12.10,31.0
2.186,step-12r0,0,2,L0 yaw,-12.088,-3.867,-8.221,-1537.20,6.8,0.013,12.10,31.0
2.236,step-12r0,0,2,L0 yaw,-12.088,-6.768,-5.320,-1537.20,5.6,0.006,12.10,31.0
2.277,step-12r0,0,2,L0 yaw,-12.088,-6.768,-5.320,-1537.20,5.6,0.006,12.10,31.0
2.328,step-12r0,0,2,L0 yaw,-12.088,-9.492,-2.596,-1317.60,5.6,0.006,12.10,31.0
2.368,step-12r0,0,2,L0 yaw,-12.088,-9.492,-2.596,-1317.60,5.6,0.006,12.10,31.0
2.419,step-12r0,0,2,L0 yaw,-12.088,-11.426,-0.662,-878.40,3.2,0.000,12.10,31.0
2.460,step-12r0,0,2,L0 yaw,-12.088,-11.426,-0.662,-878.40,3.2,0.000,12.10,31.0
2.511,step-12r0,0,2,L0 yaw,-12.088,-12.129,0.041,0.00,2.0,0.000,12.10,31.0
2.515,return,0,2,L0 yaw,-0.088,-12.129,12.041,0.00,2.0,0.000,12.10,31.0
2.555,return,0,2,L0 yaw,-0.088,-12.129,12.041,0.00,2.0,0.000,12.10,31.0
2.606,return,0,2,L0 yaw,-0.088,-11.865,11.777,219.60,6.4,0.019,12.10,35.0
2.647,return,0,2,L0 yaw,-0.088,-11.865,11.777,219.60,6.4,0.019,12.10,35.0
2.698,return,0,2,L0 yaw,-0.088,-9.932,9.844,1098.00,6.8,0.013,12.10,31.0
2.738,return,0,2,L0 yaw,-0.088,-9.932,9.844,1098.00,6.8,0.013,12.10,31.0
2.788,return,0,2,L0 yaw,-0.088,-7.119,7.031,1537.20,6.4,0.013,12.10,31.0
2.828,return,0,2,L0 yaw,-0.088,-7.119,7.031,1537.20,6.4,0.013,12.10,31.0
2.878,return,0,2,L0 yaw,-0.088,-4.395,4.307,1537.20,6.4,0.006,12.10,31.0
2.919,return,0,2,L0 yaw,-0.088,-4.395,4.307,1537.20,6.4,0.006,12.10,31.0
2.969,return,0,2,L0 yaw,-0.088,-1.846,1.758,1317.60,4.0,0.000,12.10,31.0
3.010,return,0,2,L0 yaw,-0.088,-1.846,1.758,1317.60,4.0,0.000,12.10,31.0
3.061,return,0,2,L0 yaw,-0.088,-0.439,0.352,878.40,2.4,0.013,12.10,31.0
3.101,return,0,2,L0 yaw,-0.088,-0.439,0.352,878.40,2.4,0.013,12.10,31.0
3.152,return,0,2,L0 yaw,-0.088,-0.264,0.176,0.00,2.4,0.006,12.10,31.0
3.192,return,0,2,L0 yaw,-0.088,-0.264,0.176,0.00,2.4,0.006,12.10,31.0
3.262,step+12r0,1,3,L0 hip,12.264,0.264,12.000,0.00,0.0,0.000,12.20,33.0
3.302,step+12r0,1,3,L0 hip,12.264,0.264,12.000,0.00,0.0,0.000,12.20,33.0
3.353,step+12r0,1,3,L0 hip,12.264,0.703,11.561,439.20,7.6,0.006,12.20,33.0
3.394,step+12r0,1,3,L0 hip,12.264,0.703,11.561,439.20,7.6,0.006,12.20,33.0
3.454,step+12r0,1,3,L0 hip,12.264,2.549,9.715,1098.00,10.8,0.013,12.20,33.0
3.495,step+12r0,1,3,L0 hip,12.264,2.549,9.715,1098.00,10.8,0.013,12.20,33.0
3.546,step+12r0,1,3,L0 hip,12.264,5.625,6.639,1537.20,11.2,0.013,12.20,33.0
3.586,step+12r0,1,3,L0 hip,12.264,5.625,6.639,1537.20,11.2,0.013,12.20,33.0
3.637,step+12r0,1,3,L0 hip,12.264,8.438,3.826,1537.20,11.2,0.006,12.20,33.0
3.677,step+12r0,1,3,L0 hip,12.264,8.438,3.826,1537.20,11.2,0.006,12.20,33.0
3.737,step+12r0,1,3,L0 hip,12.264,10.898,1.365,1098.00,6.8,0.000,12.20,33.0
3.777,step+12r0,1,3,L0 hip,12.264,10.898,1.365,1098.00,6.8,0.000,12.20,33.0
3.839,step+12r0,1,3,L0 hip,12.264,11.953,0.311,439.20,3.6,0.006,12.20,33.0
3.879,step+12r0,1,3,L0 hip,12.264,11.953,0.311,439.20,3.6,0.006,12.20,33.0
3.930,step+12r0,1,3,L0 hip,12.264,12.129,0.135,0.00,2.4,0.000,12.20,33.0
3.934,return,1,3,L0 hip,0.264,12.129,-11.865,0.00,2.4,0.000,12.20,33.0
3.975,return,1,3,L0 hip,0.264,12.129,-11.865,0.00,2.4,0.000,12.20,33.0
4.025,return,1,3,L0 hip,0.264,12.129,-11.865,0.00,8.4,0.019,12.20,33.0
4.066,return,1,3,L0 hip,0.264,12.129,-11.865,0.00,8.4,0.019,12.20,33.0
4.133,return,1,3,L0 hip,0.264,10.723,-10.459,-1098.00,13.2,0.026,12.20,33.0
4.173,return,1,3,L0 hip,0.264,10.723,-10.459,-1098.00,13.2,0.026,12.20,33.0
4.224,return,1,3,L0 hip,0.264,7.646,-7.383,-1537.20,14.4,0.026,12.10,33.0
4.265,return,1,3,L0 hip,0.264,7.646,-7.383,-1537.20,14.4,0.026,12.10,33.0
4.316,return,1,3,L0 hip,0.264,4.834,-4.570,-1756.80,14.0,0.026,12.20,33.0
4.356,return,1,3,L0 hip,0.264,4.834,-4.570,-1756.80,14.0,0.026,12.20,33.0
4.423,return,1,3,L0 hip,0.264,2.461,-2.197,-1098.00,12.0,0.019,12.20,33.0
4.464,return,1,3,L0 hip,0.264,2.461,-2.197,-1098.00,12.0,0.019,12.20,33.0
4.514,return,1,3,L0 hip,0.264,0.879,-0.615,-439.20,6.0,0.013,12.20,33.0
4.555,return,1,3,L0 hip,0.264,0.879,-0.615,-439.20,6.0,0.013,12.20,33.0
4.606,return,1,3,L0 hip,0.264,0.703,-0.439,0.00,4.8,0.006,12.20,33.0
4.650,step-12r0,1,3,L0 hip,-11.297,0.703,-12.000,0.00,4.8,0.006,12.20,33.0
4.700,step-12r0,1,3,L0 hip,-11.297,0.703,-12.000,0.00,8.8,0.026,12.20,33.0
4.741,step-12r0,1,3,L0 hip,-11.297,0.703,-12.000,0.00,8.8,0.026,12.20,33.0
4.792,step-12r0,1,3,L0 hip,-11.297,-0.439,-10.857,-878.40,11.2,0.019,12.20,33.0
4.832,step-12r0,1,3,L0 hip,-11.297,-0.439,-10.857,-878.40,11.2,0.019,12.20,33.0
4.883,step-12r0,1,3,L0 hip,-11.297,-2.549,-8.748,-1317.60,15.6,0.019,12.20,33.0
4.924,step-12r0,1,3,L0 hip,-11.297,-2.549,-8.748,-1317.60,15.6,0.019,12.20,33.0
4.975,step-12r0,1,3,L0 hip,-11.297,-5.361,-5.936,-1537.20,15.2,0.026,12.20,33.0
5.015,step-12r0,1,3,L0 hip,-11.297,-5.361,-5.936,-1537.20,15.2,0.026,12.20,33.0
5.066,step-12r0,1,3,L0 hip,-11.297,-8.174,-3.123,-1317.60,12.8,0.019,12.20,33.0
5.107,step-12r0,1,3,L0 hip,-11.297,-8.174,-3.123,-1317.60,12.8,0.019,12.20,33.0
5.158,step-12r0,1,3,L0 hip,-11.297,-10.107,-1.189,-878.40,8.4,0.013,12.20,33.0
5.198,step-12r0,1,3,L0 hip,-11.297,-10.107,-1.189,-878.40,8.4,0.013,12.20,33.0
5.249,step-12r0,1,3,L0 hip,-11.297,-10.811,-0.486,0.00,5.6,0.013,12.20,33.0
5.253,return,1,3,L0 hip,0.264,-10.811,11.074,0.00,5.6,0.013,12.20,33.0
5.294,return,1,3,L0 hip,0.264,-10.811,11.074,0.00,5.6,0.013,12.20,33.0
5.345,return,1,3,L0 hip,0.264,-10.811,11.074,0.00,3.6,0.006,12.20,33.0
5.385,return,1,3,L0 hip,0.264,-10.811,11.074,0.00,3.6,0.006,12.20,33.0
5.436,return,1,3,L0 hip,0.264,-9.492,9.756,878.40,10.0,0.013,12.20,33.0
5.477,return,1,3,L0 hip,0.264,-9.492,9.756,878.40,10.0,0.013,12.20,33.0
5.527,return,1,3,L0 hip,0.264,-6.943,7.207,1317.60,12.4,0.013,12.20,33.0
5.568,return,1,3,L0 hip,0.264,-6.943,7.207,1317.60,12.4,0.013,12.20,33.0
5.630,return,1,3,L0 hip,0.264,-4.131,4.395,1537.20,12.0,0.013,12.20,33.0
5.670,return,1,3,L0 hip,0.264,-4.131,4.395,1537.20,12.0,0.013,12.20,33.0
5.721,return,1,3,L0 hip,0.264,-1.406,1.670,1098.00,7.6,0.000,12.20,33.0
5.762,return,1,3,L0 hip,0.264,-1.406,1.670,1098.00,7.6,0.000,12.20,33.0
5.812,return,1,3,L0 hip,0.264,-0.088,0.352,658.80,2.4,0.000,12.20,33.0
5.853,return,1,3,L0 hip,0.264,-0.088,0.352,658.80,2.4,0.000,12.20,33.0
5.904,return,1,3,L0 hip,0.264,0.176,0.088,0.00,0.0,0.000,12.20,33.0
5.944,return,1,3,L0 hip,0.264,0.176,0.088,0.00,0.0,0.000,12.20,33.0
6.004,step+12r0,2,4,L0 knee,12.264,0.264,12.000,0.00,0.0,0.000,12.20,34.0
6.045,step+12r0,2,4,L0 knee,12.264,0.264,12.000,0.00,0.0,0.000,12.20,34.0
6.096,step+12r0,2,4,L0 knee,12.264,0.615,11.648,439.20,6.8,0.006,12.20,34.0
6.136,step+12r0,2,4,L0 knee,12.264,0.615,11.648,439.20,6.8,0.006,12.20,34.0
6.187,step+12r0,2,4,L0 knee,12.264,2.197,10.066,658.80,12.8,0.019,12.20,34.0
6.228,step+12r0,2,4,L0 knee,12.264,2.197,10.066,658.80,12.8,0.019,12.20,34.0
6.279,step+12r0,2,4,L0 knee,12.264,5.010,7.254,1537.20,11.6,0.006,12.20,34.0
6.319,step+12r0,2,4,L0 knee,12.264,5.010,7.254,1537.20,11.6,0.006,12.20,34.0
6.370,step+12r0,2,4,L0 knee,12.264,7.822,4.441,1537.20,11.2,0.006,12.20,34.0
6.411,step+12r0,2,4,L0 knee,12.264,7.822,4.441,1537.20,11.2,0.006,12.20,34.0
6.461,step+12r0,2,4,L0 knee,12.264,10.283,1.980,1317.60,8.8,0.000,12.20,34.0
6.502,step+12r0,2,4,L0 knee,12.264,10.283,1.980,1317.60,8.8,0.000,12.20,34.0
6.553,step+12r0,2,4,L0 knee,12.264,11.777,0.486,658.80,4.4,0.006,12.20,34.0
6.593,step+12r0,2,4,L0 knee,12.264,11.777,0.486,658.80,4.4,0.006,12.20,34.0
6.644,step+12r0,2,4,L0 knee,12.264,12.129,0.135,0.00,2.4,0.000,12.20,34.0
6.648,return,2,4,L0 knee,0.264,12.129,-11.865,0.00,2.4,0.000,12.20,34.0
6.688,return,2,4,L0 knee,0.264,12.129,-11.865,0.00,2.4,0.000,12.20,34.0
6.739,return,2,4,L0 knee,0.264,12.129,-11.865,0.00,8.4,0.006,12.20,34.0
6.780,return,2,4,L0 knee,0.264,12.129,-11.865,0.00,8.4,0.006,12.20,34.0
6.831,return,2,4,L0 knee,0.264,10.459,-10.195,-878.40,10.4,0.013,12.20,34.0
6.871,return,2,4,L0 knee,0.264,10.459,-10.195,-878.40,10.4,0.013,12.20,34.0
6.922,return,2,4,L0 knee,0.264,7.822,-7.559,-1537.20,11.2,0.013,12.20,34.0
6.963,return,2,4,L0 knee,0.264,7.822,-7.559,-1537.20,11.2,0.013,12.20,34.0
7.013,return,2,4,L0 knee,0.264,5.098,-4.834,-1537.20,12.8,0.006,12.20,34.0
7.054,return,2,4,L0 knee,0.264,5.098,-4.834,-1537.20,12.8,0.006,12.20,34.0
7.105,return,2,4,L0 knee,0.264,2.461,-2.197,-1317.60,8.8,0.000,12.20,34.0
7.145,return,2,4,L0 knee,0.264,2.461,-2.197,-1317.60,8.8,0.000,12.20,34.0
7.196,return,2,4,L0 knee,0.264,0.879,-0.615,-658.80,5.2,0.000,12.20,34.0
7.237,return,2,4,L0 knee,0.264,0.879,-0.615,-658.80,5.2,0.000,12.20,34.0
7.288,return,2,4,L0 knee,0.264,0.439,-0.176,0.00,2.4,0.000,12.20,34.0
7.328,return,2,4,L0 knee,0.264,0.439,-0.176,0.00,2.4,0.000,12.20,34.0
7.388,step-12r0,2,4,L0 knee,-11.561,0.439,-12.000,0.00,3.2,0.006,12.20,34.0
7.428,step-12r0,2,4,L0 knee,-11.561,0.439,-12.000,0.00,3.2,0.006,12.20,34.0
7.495,step-12r0,2,4,L0 knee,-11.561,-0.176,-11.385,-439.20,6.8,0.006,12.20,34.0
7.536,step-12r0,2,4,L0 knee,-11.561,-0.176,-11.385,-439.20,6.8,0.006,12.20,34.0
7.597,step-12r0,2,4,L0 knee,-11.561,-2.285,-9.275,-1098.00,11.6,0.013,12.20,34.0
7.638,step-12r0,2,4,L0 knee,-11.561,-2.285,-9.275,-1098.00,11.6,0.013,12.20,34.0
7.689,step-12r0,2,4,L0 knee,-11.561,-5.273,-6.287,-1537.20,11.6,0.013,12.20,34.0
7.729,step-12r0,2,4,L0 knee,-11.561,-5.273,-6.287,-1537.20,11.6,0.013,12.20,34.0
7.780,step-12r0,2,4,L0 knee,-11.561,-8.174,-3.387,-1537.20,10.8,0.006,12.20,34.0
7.821,step-12r0,2,4,L0 knee,-11.561,-8.174,-3.387,-1537.20,10.8,0.006,12.20,34.0
7.872,step-12r0,2,4,L0 knee,-11.561,-10.283,-1.277,-1098.00,8.0,0.006,12.20,34.0
7.912,step-12r0,2,4,L0 knee,-11.561,-10.283,-1.277,-1098.00,8.0,0.006,12.20,34.0
7.963,step-12r0,2,4,L0 knee,-11.561,-11.338,-0.223,-219.60,2.8,0.000,12.20,34.0
8.004,step-12r0,2,4,L0 knee,-11.561,-11.338,-0.223,-219.60,2.8,0.000,12.20,34.0
8.055,step-12r0,2,4,L0 knee,-11.561,-11.426,-0.135,0.00,2.4,0.000,12.20,34.0
8.059,return,2,4,L0 knee,0.264,-11.426,11.689,0.00,2.4,0.000,12.20,34.0
8.099,return,2,4,L0 knee,0.264,-11.426,11.689,0.00,2.4,0.000,12.20,34.0
8.150,return,2,4,L0 knee,0.264,-11.426,11.689,0.00,7.6,0.013,12.20,34.0
8.191,return,2,4,L0 knee,0.264,-11.426,11.689,0.00,7.6,0.013,12.20,34.0
8.242,return,2,4,L0 knee,0.264,-9.844,10.107,878.40,10.8,0.006,12.20,34.0
8.282,return,2,4,L0 knee,0.264,-9.844,10.107,878.40,10.8,0.006,12.20,34.0
8.333,return,2,4,L0 knee,0.264,-7.207,7.471,1537.20,12.0,0.013,12.20,34.0
8.373,return,2,4,L0 knee,0.264,-7.207,7.471,1537.20,12.0,0.013,12.20,34.0
8.424,return,2,4,L0 knee,0.264,-4.395,4.658,1537.20,12.0,0.006,12.20,34.0
8.464,return,2,4,L0 knee,0.264,-4.395,4.658,1537.20,12.0,0.006,12.20,34.0
8.523,return,2,4,L0 knee,0.264,-1.670,1.934,1317.60,7.6,0.000,12.20,34.0
8.564,return,2,4,L0 knee,0.264,-1.670,1.934,1317.60,7.6,0.000,12.20,34.0
8.614,return,2,4,L0 knee,0.264,-0.264,0.527,439.20,4.8,0.000,12.20,34.0
8.655,return,2,4,L0 knee,0.264,-0.264,0.527,439.20,4.8,0.000,12.20,34.0
8.706,return,2,4,L0 knee,0.264,0.088,0.176,0.00,2.4,0.000,12.20,34.0
8.746,return,2,4,L0 knee,0.264,0.088,0.176,0.00,2.4,0.000,12.20,34.0
8.806,step+12r0,3,5,L1 yaw,12.088,0.088,12.000,0.00,0.0,0.000,12.30,31.0
8.847,step+12r0,3,5,L1 yaw,12.088,0.088,12.000,0.00,0.0,0.000,12.30,31.0
8.898,step+12r0,3,5,L1 yaw,12.088,0.088,12.000,0.00,10.8,0.019,12.30,40.0
8.938,step+12r0,3,5,L1 yaw,12.088,0.088,12.000,0.00,10.8,0.019,12.30,40.0
8.989,step+12r0,3,5,L1 yaw,12.088,2.109,9.979,1317.60,10.8,0.019,12.30,31.0
9.030,step+12r0,3,5,L1 yaw,12.088,2.109,9.979,1317.60,10.8,0.019,12.30,31.0
9.080,step+12r0,3,5,L1 yaw,12.088,4.746,7.342,1537.20,12.0,0.013,12.30,31.0
9.121,step+12r0,3,5,L1 yaw,12.088,4.746,7.342,1537.20,12.0,0.013,12.30,31.0
9.171,step+12r0,3,5,L1 yaw,12.088,7.471,4.617,1537.20,12.8,0.019,12.30,31.0
9.212,step+12r0,3,5,L1 yaw,12.088,7.471,4.617,1537.20,12.8,0.019,12.30,31.0
9.263,step+12r0,3,5,L1 yaw,12.088,10.020,2.068,1317.60,9.2,0.006,12.30,31.0
9.304,step+12r0,3,5,L1 yaw,12.088,10.020,2.068,1317.60,9.2,0.006,12.30,31.0
9.354,step+12r0,3,5,L1 yaw,12.088,11.426,0.662,658.80,5.2,0.006,12.30,31.0
9.395,step+12r0,3,5,L1 yaw,12.088,11.426,0.662,658.80,5.2,0.006,12.30,31.0
9.446,step+12r0,3,5,L1 yaw,12.088,11.865,0.223,219.60,3.2,0.006,12.30,31.0
9.486,step+12r0,3,5,L1 yaw,12.088,11.865,0.223,219.60,3.2,0.006,12.30,31.0
9.537,step+12r0,3,5,L1 yaw,12.088,11.865,0.223,0.00,3.2,0.006,12.30,31.0
9.541,return,3,5,L1 yaw,0.088,11.865,-11.777,0.00,3.2,0.006,12.30,31.0
9.581,return,3,5,L1 yaw,0.088,11.865,-11.777,0.00,3.2,0.006,12.30,31.0
9.632,return,3,5,L1 yaw,0.088,11.777,-11.689,-219.60,6.0,0.013,12.30,31.0
9.673,return,3,5,L1 yaw,0.088,11.777,-11.689,-219.60,6.0,0.013,12.30,31.0
9.724,return,3,5,L1 yaw,0.088,10.371,-10.283,-1317.60,10.4,0.006,12.30,31.0
9.764,return,3,5,L1 yaw,0.088,10.371,-10.283,-1317.60,10.4,0.006,12.30,31.0
9.815,return,3,5,L1 yaw,0.088,7.734,-7.646,-1537.20,12.0,0.019,12.30,31.0
9.856,return,3,5,L1 yaw,0.088,7.734,-7.646,-1537.20,12.0,0.019,12.30,31.0
9.907,return,3,5,L1 yaw,0.088,4.834,-4.746,-1537.20,12.0,0.013,12.30,31.0
9.947,return,3,5,L1 yaw,0.088,4.834,-4.746,-1537.20,12.0,0.013,12.30,31.0
9.998,return,3,5,L1 yaw,0.088,2.285,-2.197,-1317.60,9.2,0.006,12.30,31.0
10.039,return,3,5,L1 yaw,0.088,2.285,-2.197,-1317.60,9.2,0.006,12.30,31.0
10.089,return,3,5,L1 yaw,0.088,0.791,-0.703,-658.80,6.0,0.006,12.30,31.0
10.130,return,3,5,L1 yaw,0.088,0.791,-0.703,-658.80,6.0,0.006,12.30,31.0
10.181,return,3,5,L1 yaw,0.088,0.352,-0.264,0.00,3.2,0.006,12.30,31.0
10.221,return,3,5,L1 yaw,0.088,0.352,-0.264,0.00,3.2,0.006,12.30,31.0
10.280,step-12r0,3,5,L1 yaw,-11.648,0.352,-12.000,0.00,4.0,0.006,12.30,31.0
10.320,step-12r0,3,5,L1 yaw,-11.648,0.352,-12.000,0.00,4.0,0.006,12.30,31.0
10.371,step-12r0,3,5,L1 yaw,-11.648,-0.264,-11.385,-658.80,8.0,0.013,12.30,31.0
10.412,step-12r0,3,5,L1 yaw,-11.648,-0.264,-11.385,-658.80,8.0,0.013,12.30,31.0
10.462,step-12r0,3,5,L1 yaw,-11.648,-1.934,-9.715,-878.40,11.6,0.013,12.30,31.0
10.503,step-12r0,3,5,L1 yaw,-11.648,-1.934,-9.715,-878.40,11.6,0.013,12.30,31.0
10.553,step-12r0,3,5,L1 yaw,-11.648,-4.570,-7.078,-1537.20,12.8,0.013,12.30,31.0
10.594,step-12r0,3,5,L1 yaw,-11.648,-4.570,-7.078,-1537.20,12.8,0.013,12.30,31.0
10.645,step-12r0,3,5,L1 yaw,-11.648,-7.383,-4.266,-1537.20,12.8,0.013,12.30,31.0
10.685,step-12r0,3,5,L1 yaw,-11.648,-7.383,-4.266,-1537.20,12.8,0.013,12.30,31.0
10.752,step-12r0,3,5,L1 yaw,-11.648,-9.756,-1.893,-1098.00,9.6,0.013,12.20,31.0
10.792,step-12r0,3,5,L1 yaw,-11.648,-9.756,-1.893,-1098.00,9.6,0.013,12.20,31.0
10.843,step-12r0,3,5,L1 yaw,-11.648,-11.338,-0.311,-658.80,3.2,0.000,12.30,31.0
10.884,step-12r0,3,5,L1 yaw,-11.648,-11.338,-0.311,-658.80,3.2,0.000,12.30,31.0
10.955,step-12r0,3,5,L1 yaw,-11.648,-11.426,-0.223,0.00,3.2,0.006,12.30,31.0
10.959,return,3,5,L1 yaw,0.088,-11.426,11.514,0.00,3.2,0.006,12.30,31.0
11.000,return,3,5,L1 yaw,0.088,-11.426,11.514,0.00,3.2,0.006,12.30,31.0
11.051,return,3,5,L1 yaw,0.088,-11.426,11.514,0.00,6.8,0.013,12.30,31.0
11.091,return,3,5,L1 yaw,0.088,-11.426,11.514,0.00,6.8,0.013,12.30,31.0
11.142,return,3,5,L1 yaw,0.088,-9.932,10.020,1756.80,10.0,0.000,12.30,31.0
11.183,return,3,5,L1 yaw,0.088,-9.932,10.020,1756.80,10.0,0.000,12.30,31.0
11.244,return,3,5,L1 yaw,0.088,-7.910,7.998,658.80,20.0,0.033,12.30,31.0
11.284,return,3,5,L1 yaw,0.088,-7.910,7.998,658.80,20.0,0.033,12.30,31.0
11.335,return,3,5,L1 yaw,0.088,-4.746,4.834,0.00,19.6,0.045,12.30,31.0
11.376,return,3,5,L1 yaw,0.088,-4.746,4.834,0.00,19.6,0.045,12.30,31.0
11.426,return,3,5,L1 yaw,0.088,-1.846,1.934,658.80,10.4,0.026,12.30,32.0
11.467,return,3,5,L1 yaw,0.088,-1.846,1.934,658.80,10.4,0.026,12.30,32.0
11.518,return,3,5,L1 yaw,0.088,-0.264,0.352,1098.00,2.0,0.006,12.30,31.0
11.558,return,3,5,L1 yaw,0.088,-0.264,0.352,1098.00,2.0,0.006,12.30,31.0
11.609,return,3,5,L1 yaw,0.088,-0.264,0.352,0.00,4.0,0.006,12.30,31.0
11.650,return,3,5,L1 yaw,0.088,-0.264,0.352,0.00,4.0,0.006,12.30,31.0
11.719,step+12r0,4,6,L1 hip,12.439,0.439,12.000,0.00,0.0,0.000,12.10,32.0
11.760,step+12r0,4,6,L1 hip,12.439,0.439,12.000,0.00,0.0,0.000,12.10,32.0
11.811,step+12r0,4,6,L1 hip,12.439,0.967,11.473,439.20,6.8,0.006,12.10,32.0
11.852,step+12r0,4,6,L1 hip,12.439,0.967,11.473,439.20,6.8,0.006,12.10,32.0
11.919,step+12r0,4,6,L1 hip,12.439,2.812,9.627,1317.60,10.8,0.013,12.10,33.0
11.959,step+12r0,4,6,L1 hip,12.439,2.812,9.627,1317.60,10.8,0.013,12.10,33.0
12.010,step+12r0,4,6,L1 hip,12.439,5.977,6.463,1537.20,12.0,0.013,12.20,32.0
12.051,step+12r0,4,6,L1 hip,12.439,5.977,6.463,1537.20,12.0,0.013,12.20,32.0
12.102,step+12r0,4,6,L1 hip,12.439,8.877,3.562,1537.20,10.0,0.006,12.20,33.0
12.142,step+12r0,4,6,L1 hip,12.439,8.877,3.562,1537.20,10.0,0.006,12.20,33.0
12.193,step+12r0,4,6,L1 hip,12.439,11.074,1.365,878.40,6.0,0.000,12.20,33.0
12.233,step+12r0,4,6,L1 hip,12.439,11.074,1.365,878.40,6.0,0.000,12.20,33.0
12.284,step+12r0,4,6,L1 hip,12.439,12.217,0.223,219.60,2.8,0.000,12.20,33.0
12.325,step+12r0,4,6,L1 hip,12.439,12.217,0.223,219.60,2.8,0.000,12.20,33.0
12.376,step+12r0,4,6,L1 hip,12.439,12.393,0.047,0.00,0.0,0.000,12.20,33.0
12.380,return,4,6,L1 hip,0.439,12.393,-11.953,0.00,0.0,0.000,12.20,33.0
12.420,return,4,6,L1 hip,0.439,12.393,-11.953,0.00,0.0,0.000,12.20,33.0
